WARMING UP...
Loading checkpoint weights from: /DATA/Documents/ai_controlled_car/src/ai_car_control/weights/simple_train.cnn.weights.499.h5....
---> SUCCESS
MODEL BUILDED...
steering --> [[90.30495]]
steering --> [[78.54245]]
steering --> [[85.80384]]
steering --> [[78.892494]]
steering --> [[74.0009]]
steering --> [[77.36844]]
steering --> [[83.51768]]
steering --> [[78.98919]]
steering --> [[83.50494]]
steering --> [[91.032265]]
steering --> [[94.05607]]
steering --> [[87.2977]]
steering --> [[75.343994]]
steering --> [[70.42044]]
steering --> [[76.26381]]
steering --> [[77.14276]]
steering --> [[74.44554]]
steering --> [[93.13341]]
steering --> [[68.83411]]
steering --> [[67.87866]]
steering --> [[84.407455]]
steering --> [[86.72921]]
steering --> [[71.37929]]
steering --> [[68.90728]]
steering --> [[71.71993]]
steering --> [[72.504616]]
steering --> [[81.142]]
steering --> [[71.4156]]
steering --> [[72.363434]]
steering --> [[81.10139]]
steering --> [[80.892075]]
steering --> [[74.193085]]
steering --> [[75.31873]]
steering --> [[76.202156]]
steering --> [[71.34377]]
steering --> [[76.33629]]
steering --> [[87.789536]]
steering --> [[73.488396]]
steering --> [[81.10155]]
steering --> [[72.03717]]
steering --> [[72.969795]]
steering --> [[81.51968]]
steering --> [[77.00483]]
steering --> [[72.99169]]
steering --> [[72.99169]]
steering --> [[72.99169]]
steering --> [[72.99169]]
steering --> [[72.99169]]
steering --> [[72.99169]]
steering --> [[72.99169]]
steering --> [[72.99169]]
steering --> [[72.99169]]
steering --> [[72.99169]]
steering --> [[72.99169]]
steering --> [[72.99169]]
steering --> [[72.99169]]
steering --> [[72.99169]]
steering --> [[72.99169]]
steering --> [[72.99169]]
steering --> [[72.99169]]
steering --> [[72.99169]]
steering --> [[72.99169]]
steering --> [[72.99169]]
steering --> [[72.99169]]
steering --> [[72.99169]]
steering --> [[72.99169]]
steering --> [[72.99169]]
steering --> [[72.99169]]
steering --> [[72.99169]]
steering --> [[72.99169]]
steering --> [[72.99169]]
steering --> [[72.99169]]
steering --> [[72.99169]]
steering --> [[72.99169]]
steering --> [[72.99169]]
steering --> [[72.99169]]
steering --> [[72.99169]]
steering --> [[72.99169]]
steering --> [[72.99169]]
steering --> [[72.99169]]
steering --> [[72.99169]]
steering --> [[72.99169]]
steering --> [[72.99169]]
steering --> [[72.99169]]
steering --> [[72.99169]]
steering --> [[72.99169]]
steering --> [[72.99169]]
steering --> [[72.99169]]
steering --> [[72.99169]]
steering --> [[72.99169]]
steering --> [[72.99169]]
steering --> [[72.99169]]
steering --> [[72.99169]]
steering --> [[72.99169]]
steering --> [[72.99169]]
steering --> [[72.99169]]
steering --> [[72.99169]]
steering --> [[72.99169]]
steering --> [[72.99169]]
steering --> [[72.99169]]
steering --> [[72.99169]]
steering --> [[72.99169]]
steering --> [[72.99169]]
steering --> [[72.99169]]
steering --> [[72.99169]]
steering --> [[72.99169]]
steering --> [[72.99169]]
steering --> [[72.99169]]
steering --> [[72.99169]]
steering --> [[72.99169]]
steering --> [[72.99169]]
steering --> [[72.99169]]
steering --> [[72.99169]]
steering --> [[72.99169]]
steering --> [[72.99169]]
steering --> [[72.99169]]
steering --> [[72.99169]]
steering --> [[72.99169]]
steering --> [[72.99169]]
steering --> [[72.99169]]
steering --> [[72.99169]]
steering --> [[72.99169]]
steering --> [[72.99169]]
steering --> [[72.99169]]
steering --> [[72.99169]]
steering --> [[72.99169]]
steering --> [[72.99169]]
steering --> [[72.99169]]
steering --> [[72.99169]]
steering --> [[72.99169]]
steering --> [[72.99169]]
steering --> [[72.99169]]
steering --> [[72.99169]]
